단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
31241670,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31241672,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31244443,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244710,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244723,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244728,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244945,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31244948,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244965,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245644,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245648,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31245652,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245653,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246244,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246840,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246841,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246843,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31246846,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31247603,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247604,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31247627,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247634,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31247635,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31247638,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31249156,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31249783,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249784,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250260,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31237240,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31238753,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31238757,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239095,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239693,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31240624,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31240636,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31240638,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31242623,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31242625,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31242628,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31242872,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31243222,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31243226,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244426,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244428,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244441,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31244719,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31244940,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244941,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31244946,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244969,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247597,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31247639,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247640,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249772,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249785,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249792,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31251265,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 공원로 176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31236971,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31241668,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31241942,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31242273,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244722,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31244953,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244964,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31246242,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246837,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246845,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247648,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31248013,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31248019,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31249190,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250258,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250259,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 광장로 231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30855907,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 늘푸른5길 36,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,2,1,0,1,0,0,0,0
30856022,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 늘푸른5길 36,0,0,2,0,1,1,1,0,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0
31197166,매입임대,LH대전충남,매입다가구(충남천안시),,충청남도 천안시 서북구 동서대로 129-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31197183,매입임대,LH대전충남,매입다가구(충남천안시),,충청남도 천안시 서북구 동서대로 129-20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31238745,매입임대,LH대전충남,매입다가구(충남천안시),,충청남도 천안시 서북구 동서대로 129-22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31238759,매입임대,LH대전충남,매입다가구(충남천안시),,충청남도 천안시 서북구 동서대로 129-22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30855774,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 두정고2길 39,0,1,0,0,1,4,2,0,3,0,1,1,1,0,1,0,0,0,0,2,0,0,0
30708047,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 두정중5길 54-9,0,1,0,0,1,0,0,3,4,0,2,1,2,1,0,2,2,0,0,2,0,0,0
30854575,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 미라1길 35,0,0,1,0,1,2,1,1,2,0,1,4,1,0,1,0,0,0,1,1,0,0,0
30700094,건설임대,LH대전충남,백석주공그린빌3차,아파트,충청남도 천안시 서북구 백석3로 70,1144,105,67,205,209,306,337,151,138,268,191,392,267,257,210,96,84,46,24,12,3,1,0
30700096,건설임대,LH대전충남,쌍용마을 뜨란채,아파트,충청남도 천안시 서북구 봉서산샛길 64,312,18,14,37,39,58,58,36,44,64,68,89,62,63,51,25,17,9,6,2,2,0,0
31187236,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 봉서산샛길 65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31266177,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 봉정로 366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31268855,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 봉정로 366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30708044,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 봉정로 403-1,0,0,0,1,0,2,5,1,0,0,1,1,4,1,1,0,2,1,0,1,0,0,0
30708048,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 부성1길 28-1,0,2,0,1,1,2,1,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
30978171,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 부성1길 32-10,0,0,0,0,0,1,2,0,0,1,0,1,3,0,3,1,2,0,1,0,0,0,0
30978174,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 부성1길 32-12,0,0,2,1,2,3,4,2,1,0,0,0,4,0,2,0,2,1,0,3,0,0,0
31264944,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 북일로 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31268187,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 북일로 21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31268191,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 북일로 21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31269071,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 북일로 21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31254145,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당11로 68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31266193,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당11로 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31270989,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당11로 68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31174694,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당14로 11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31174695,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당14로 11,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31255190,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당24로 10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31264920,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당24로 10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31265618,매입임대,LH대전충남,매입다가구(충남천안시),아파트,충청남도 천안시 서북구 불당24로 10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31226644,건설임대,LH대전충남,천안불당 LH 1단지,아파트,충청남도 천안시 서북구 불당24로 9,1148,16,19,12,12,193,197,181,291,64,65,66,48,43,42,18,22,8,3,6,1,1,0
31242280,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244949,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245645,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246539,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246541,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246542,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246545,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246547,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31247607,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247615,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31247616,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31247629,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247642,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247643,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31247649,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250274,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당25로 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246246,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당26로 122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244943,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당26로 50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249157,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당26로 50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249789,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당26로 50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244079,매입임대,LH대전충남,매입다가구(충남천안시),오피스텔,충청남도 천안시 서북구 불당26로 80,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30853195,건설임대,LH대전충남,아산탕정 1-A7블록,아파트,충청남도 천안시 서북구 불당26로 99,491,98,83,96,74,58,76,137,110,135,139,101,76,59,55,19,22,11,3,1,1,0,0
30997850,매입임대,LH대전충남,매입다가구(충남천안시),다가구주택,충청남도 천안시 서북구 성거읍 망향로 421,0,0,0,0,0,0,0,0,1,1,3,2,6,0,2,0,1,0,0,0,0,0,1
