hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,임대종류,준공일자,주택유형,건물형태,난방방식,승강기설치여부,공급면적(전용),공급면적(공용),임대보증금,임대료,전환보증금,x,y
30700225,1,D168540,Off,C,제주특별자치도 제주시 정존11길 54,11,아파트,정든마을1단지,5.01101220012582e+18,620,정존11길54,FLE00005051,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2004-12-10,아파트,복도식,개별가스난방,전체동 설치,36.63,16.4,14161000,120120,12000000,126.473119590759,33.4878772659893
30700225,1,D168540,Off,C,제주특별자치도 제주시 정존11길 54,11,아파트,정든마을1단지,5.01101220012582e+18,620,정존11길54,FLE00005051,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2004-12-10,아파트,복도식,개별가스난방,전체동 설치,39.12,17.52,15680000,122670,12000000,126.473119590759,33.4878772659893
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,49.7,19.39,14244000,119490,11000000,126.266196948972,33.4200344751276
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,39.39,15.36,10528000,87960,5000000,126.266196948972,33.4200344751276
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,39.5,15.41,10528000,87960,5000000,126.266196948972,33.4200344751276
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,39.63,16.08,10528000,87960,5000000,126.266196948972,33.4200344751276
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,49.37,19.26,14244000,119490,11000000,126.266196948972,33.4200344751276
30699587,1,D168540,Off,C,제주특별자치도 제주시 한림읍 대림4길 20,11,아파트,제주한림 LH아파트,5.01102502311885e+18,212,대림4길20,FLE00005061,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2008-02-28,아파트,복도식,개별가스난방,전체동 설치,49.63,19.36,14244000,119490,11000000,126.266196948972,33.4200344751276
30699493,1,D168540,Off,C,제주특별자치도 제주시 정존11길 68,11,아파트,정든마을 LH3단지,5.01101220012582e+18,511,정존11길68,FLE00005053,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-03-30,아파트,계단식,개별가스난방,전체동 설치,59.57,19.59,21497000,268730,32000000,126.472137105522,33.4887283135827
30699493,1,D168540,Off,C,제주특별자치도 제주시 정존11길 68,11,아파트,정든마을 LH3단지,5.01101220012582e+18,511,정존11길68,FLE00005053,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-03-30,아파트,계단식,개별가스난방,전체동 설치,51.61,16.97,18968000,207380,24000000,126.472137105522,33.4887283135827
30699493,1,D168540,Off,C,제주특별자치도 제주시 정존11길 68,11,아파트,정든마을 LH3단지,5.01101220012582e+18,511,정존11길68,FLE00005053,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-03-30,아파트,계단식,개별가스난방,전체동 설치,51.86,17.05,18968000,209910,25000000,126.472137105522,33.4887283135827
30699493,1,D168540,Off,C,제주특별자치도 제주시 정존11길 68,11,아파트,정든마을 LH3단지,5.01101220012582e+18,511,정존11길68,FLE00005053,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-03-30,아파트,계단식,개별가스난방,전체동 설치,51.87,17.06,18968000,209910,25000000,126.472137105522,33.4887283135827
30699493,1,D168540,Off,C,제주특별자치도 제주시 정존11길 68,11,아파트,정든마을 LH3단지,5.01101220012582e+18,511,정존11길68,FLE00005053,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-03-30,아파트,계단식,개별가스난방,전체동 설치,51.99,17.1,18968000,209910,25000000,126.472137105522,33.4887283135827
30699517,1,D168540,Off,C,제주특별자치도 제주시 도련2길 14,11,아파트,제주도련 LH아파트,5.01101300011618e+18,382,도련2길14,FLE00005056,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-11-30,아파트,복도식,개별가스난방,전체동 설치,46.11,19.64,16520000,137240,15000000,126.58932670649,33.5071300055051
30699517,1,D168540,Off,C,제주특별자치도 제주시 도련2길 14,11,아파트,제주도련 LH아파트,5.01101300011618e+18,382,도련2길14,FLE00005056,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-11-30,아파트,복도식,개별가스난방,전체동 설치,39.51,16.83,13979000,109270,9000000,126.58932670649,33.5071300055051
30699517,1,D168540,Off,C,제주특별자치도 제주시 도련2길 14,11,아파트,제주도련 LH아파트,5.01101300011618e+18,382,도련2길14,FLE00005056,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2005-11-30,아파트,복도식,개별가스난방,전체동 설치,39.84,16.97,13979000,110550,10000000,126.58932670649,33.5071300055051
30966279,1,D168540,Off,C,제주특별자치도 서귀포시 남원읍 남원체육관로 342,11,아파트,서귀포남원 LH아파트,5.01302532112494e+18,354,남원체육관로342,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2016-02-01,아파트,복도식,,전체동 설치,46.96,21.08,22043000,231180,27000000,126.721653811908,33.2816237729843
30966279,1,D168540,Off,C,제주특별자치도 서귀포시 남원읍 남원체육관로 342,11,아파트,서귀포남원 LH아파트,5.01302532112494e+18,354,남원체육관로342,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2016-02-01,아파트,복도식,,전체동 설치,26.99,12.77,7527000,137620,15000000,126.721653811908,33.2816237729843
30966279,1,D168540,Off,C,제주특별자치도 서귀포시 남원읍 남원체육관로 342,11,아파트,서귀포남원 LH아파트,5.01302532112494e+18,354,남원체육관로342,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2016-02-01,아파트,복도식,,전체동 설치,36.98,17.02,10215000,186010,22000000,126.721653811908,33.2816237729843
31106590,1,D168540,Off,C,제주특별자치도 제주시 화삼북로 87,11,아파트,NHF 제주삼화1단지,5.01101140012312e+18,560,화삼북로87,XXX,5,10년임대,LH제주,http://www.lh.or.kr,Y,10년임대,2017-12-31,아파트,계단식,개별가스난방,,84.92,28.84,48600000,650000,93000000,126.582362478082,33.5175228947286
31106590,1,D168540,Off,C,제주특별자치도 제주시 화삼북로 87,11,아파트,NHF 제주삼화1단지,5.01101140012312e+18,560,화삼북로87,XXX,5,10년임대,LH제주,http://www.lh.or.kr,Y,10년임대,2017-12-31,아파트,계단식,개별가스난방,,59.97,21.03,30700000,410000,59000000,126.582362478082,33.5175228947286
31106590,1,D168540,Off,C,제주특별자치도 제주시 화삼북로 87,11,아파트,NHF 제주삼화1단지,5.01101140012312e+18,560,화삼북로87,XXX,5,10년임대,LH제주,http://www.lh.or.kr,Y,10년임대,2017-12-31,아파트,계단식,개별가스난방,,59.98,21.28,30700000,410000,59000000,126.582362478082,33.5175228947286
31106590,1,D168540,Off,C,제주특별자치도 제주시 화삼북로 87,11,아파트,NHF 제주삼화1단지,5.01101140012312e+18,560,화삼북로87,XXX,5,10년임대,LH제주,http://www.lh.or.kr,Y,10년임대,2017-12-31,아파트,계단식,개별가스난방,,74.98,25.73,38600000,590000,84000000,126.582362478082,33.5175228947286
31297380,1,D168540,Off,C,제주특별자치도 서귀포시 장수로 115,11,아파트,서귀포서홍행복주택,5.01301060010355e+18,90,장수로115,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2020-06-19,아파트,,,,36.72,15.97,35680000,177210,21000000,126.55531814346,33.2557734665514
31297380,1,D168540,Off,C,제주특별자치도 서귀포시 장수로 115,11,아파트,서귀포서홍행복주택,5.01301060010355e+18,90,장수로115,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2020-06-19,아파트,,,,16.64,7.24,16800000,80850,4000000,126.55531814346,33.2557734665514
31297380,1,D168540,Off,C,제주특별자치도 서귀포시 장수로 115,11,아파트,서귀포서홍행복주택,5.01301060010355e+18,90,장수로115,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2020-06-19,아파트,,,,26.52,11.54,25480000,126550,13000000,126.55531814346,33.2557734665514
31297380,1,D168540,Off,C,제주특별자치도 서귀포시 장수로 115,11,아파트,서귀포서홍행복주택,5.01301060010355e+18,90,장수로115,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2020-06-19,아파트,,,,26.68,11.61,26000000,127340,13000000,126.55531814346,33.2557734665514
30699683,1,D168540,Off,D,제주특별자치도 서귀포시 마소물로 3,11,아파트,보목신환,5.01301100010881e+18,2,마소물로3,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,,아파트,,개별유류난방,,55.07,15.78,20156000,111960,10000000,126.599084193161,33.2432211036915
31200681,1,D168540,Off,C,제주특별자치도 서귀포시 서호중앙로 56-13,11,아파트,서귀포혁신도시 LH3단지,5.01301030011615e+18,200,서호중앙로56-13,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2019-01-31,아파트,,,,36.92,15.67,34800000,151200,18000000,126.520755747466,33.2520793114044
31200681,1,D168540,Off,C,제주특별자치도 서귀포시 서호중앙로 56-13,11,아파트,서귀포혁신도시 LH3단지,5.01301030011615e+18,200,서호중앙로56-13,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2019-01-31,아파트,,,,16.9,7.17,16800000,72000,2000000,126.520755747466,33.2520793114044
31200681,1,D168540,Off,C,제주특별자치도 서귀포시 서호중앙로 56-13,11,아파트,서귀포혁신도시 LH3단지,5.01301030011615e+18,200,서호중앙로56-13,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2019-01-31,아파트,,,,26.78,11.37,25200000,109800,9000000,126.520755747466,33.2520793114044
31200681,1,D168540,Off,C,제주특별자치도 서귀포시 서호중앙로 56-13,11,아파트,서귀포혁신도시 LH3단지,5.01301030011615e+18,200,서호중앙로56-13,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2019-01-31,아파트,,,,26.79,11.37,24400000,119960,11000000,126.520755747466,33.2520793114044
31200681,1,D168540,Off,C,제주특별자치도 서귀포시 서호중앙로 56-13,11,아파트,서귀포혁신도시 LH3단지,5.01301030011615e+18,200,서호중앙로56-13,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2019-01-31,아파트,,,,36.65,15.56,34800000,151200,18000000,126.520755747466,33.2520793114044
31020897,1,D168540,Off,C,제주특별자치도 서귀포시 대청로25번길 9,11,아파트,서귀포강정LH아파트,5.01301160010192e+18,556,대청로25번길9,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2017-01-01,아파트,복도식,,전체동 설치,46.96,23.6,24984000,290430,34000000,126.502732298741,33.2534250079341
31020897,1,D168540,Off,C,제주특별자치도 서귀포시 대청로25번길 9,11,아파트,서귀포강정LH아파트,5.01301160010192e+18,556,대청로25번길9,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2017-01-01,아파트,복도식,,전체동 설치,21.97,11.04,6766000,133240,14000000,126.502732298741,33.2534250079341
31020897,1,D168540,Off,C,제주특별자치도 서귀포시 대청로25번길 9,11,아파트,서귀포강정LH아파트,5.01301160010192e+18,556,대청로25번길9,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2017-01-01,아파트,복도식,,전체동 설치,33.97,17.07,10514000,184250,22000000,126.502732298741,33.2534250079341
30700227,1,D168540,Off,C,제주특별자치도 제주시 인다12길 2,11,아파트,제주아라주공아파트,5.01101170016136e+18,360,인다12길2,FLE00005001,1,영구임대,LH제주,http://www.lh.or.kr,Y,영구임대,1992-04-15,아파트,복도식,개별유류난방,미설치,30.48,14.18,4661000,86530,10000000,126.54612198679,33.4733704995416
30700227,1,D168540,Off,C,제주특별자치도 제주시 인다12길 2,11,아파트,제주아라주공아파트,5.01101170016136e+18,360,인다12길2,FLE00005001,1,영구임대,LH제주,http://www.lh.or.kr,Y,영구임대,1992-04-15,아파트,복도식,개별유류난방,미설치,26.34,13.75,4028000,74770,8000000,126.54612198679,33.4733704995416
30699701,1,D168540,Off,D,제주특별자치도 제주시 한림읍 귀덕7길 5,11,아파트,귀덕이강 초록마을,5.01102502113118e+18,23,귀덕7길5,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,,아파트,,개별가스난방,,39.95,6.59,9286000,84880,4000000,126.286052442287,33.4416956418668
30699685,1,D168540,Off,D,제주특별자치도 서귀포시 성산읍 서성일로 1186-6,11,아파트,고성진우파크빌,5.01302592411618e+18,21,서성일로1186-6,FLE00006694,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,,아파트,,개별가스난방,,49.43,12.0,17133000,95170,7000000,126.905499257517,33.4456956184283
31185899,1,D168540,Off,C,제주특별자치도 제주시 번영로 528,11,아파트,제주봉개LH아파트,5.01101160011894e+18,260,번영로528,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2018-07-08,아파트,복도식,,,46.27,19.64,24948000,243000,29000000,126.597263238895,33.4886872136289
31185899,1,D168540,Off,C,제주특별자치도 제주시 번영로 528,11,아파트,제주봉개LH아파트,5.01101160011894e+18,260,번영로528,XXX,2,국민임대,LH제주,http://www.lh.or.kr,Y,국민임대,2018-07-08,아파트,복도식,,,29.26,12.42,9171000,141000,16000000,126.597263238895,33.4886872136289
31185899,1,D168540,Off,C,제주특별자치도 제주시 번영로 528,11,아파트,제주봉개LH아파트,5.01101160011894e+18,280,번영로528,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2018-07-08,아파트,복도식,,,36.78,15.61,35200000,153000,18000000,126.597263238895,33.4886872136289
31185899,1,D168540,Off,C,제주특별자치도 제주시 번영로 528,11,아파트,제주봉개LH아파트,5.01101160011894e+18,280,번영로528,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2018-07-08,아파트,복도식,,,16.8,7.13,16800000,73800,2000000,126.597263238895,33.4886872136289
31185899,1,D168540,Off,C,제주특별자치도 제주시 번영로 528,11,아파트,제주봉개LH아파트,5.01101160011894e+18,280,번영로528,XXX,9,행복주택,LH제주,http://www.lh.or.kr,Y,행복주택,2018-07-08,아파트,복도식,,,26.53,11.26,24800000,111600,10000000,126.597263238895,33.4886872136289
30699853,1,D168369,Off,C,경기도 용인시 기흥구 새천년로16번길 16,11,아파트,녹원마을새천년그린빌주공3단지아파트,4.14631010010707e+18,693,새천년로16번길16,FLE00005806,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-03-20,아파트,복도식,지역유류난방,전체동 설치,45.53,22.8,20333000,205880,24000000,127.110895105338,37.2878272938644
30699853,1,D168369,Off,C,경기도 용인시 기흥구 새천년로16번길 16,11,아파트,녹원마을새천년그린빌주공3단지아파트,4.14631010010707e+18,693,새천년로16번길16,FLE00005806,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-03-20,아파트,복도식,지역유류난방,전체동 설치,36.57,18.31,15250000,165200,19000000,127.110895105338,37.2878272938644
30699853,1,D168369,Off,C,경기도 용인시 기흥구 새천년로16번길 16,11,아파트,녹원마을새천년그린빌주공3단지아파트,4.14631010010707e+18,693,새천년로16번길16,FLE00005806,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-03-20,아파트,복도식,지역유류난방,전체동 설치,36.78,18.42,15250000,165200,19000000,127.110895105338,37.2878272938644
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,59.99,25.32,25343000,291500,34000000,127.109666477569,37.2454440151779
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,36.92,15.58,11234000,140690,16000000,127.109666477569,37.2454440151779
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,46.82,19.76,15729000,188260,22000000,127.109666477569,37.2454440151779
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,46.83,19.77,15729000,188260,22000000,127.109666477569,37.2454440151779
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,51.9,21.91,21971000,244060,29000000,127.109666477569,37.2454440151779
30699863,1,D168369,Off,C,경기도 용인시 기흥구 한보라2로 168,11,아파트,한보라마을7단지휴먼시아아파트,4.14631070010674e+18,851,한보라2로168,FLE00005879,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2006-11-24,아파트,혼합식,지역난방,전체동 설치,59.88,25.28,25343000,291500,34000000,127.109666477569,37.2454440151779
30699866,1,D168369,Off,C,경기도 화성시 봉담읍 동화새터길 118,11,아파트,동화마을 휴먼시아 4단지,4.15902532410603e+18,480,동화새터길118,XXX,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2007-11-07,아파트,혼합식,개별가스난방,전체동 설치,59.57,23.89,30969000,257660,30000000,126.961217523441,37.2160488724499
30699866,1,D168369,Off,C,경기도 화성시 봉담읍 동화새터길 118,11,아파트,동화마을 휴먼시아 4단지,4.15902532410603e+18,480,동화새터길118,XXX,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2007-11-07,아파트,혼합식,개별가스난방,전체동 설치,51.7,20.73,24278000,201900,24000000,126.961217523441,37.2160488724499
30699866,1,D168369,Off,C,경기도 화성시 봉담읍 동화새터길 118,11,아파트,동화마을 휴먼시아 4단지,4.15902532410603e+18,480,동화새터길118,XXX,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2007-11-07,아파트,혼합식,개별가스난방,전체동 설치,51.92,20.82,24278000,201900,24000000,126.961217523441,37.2160488724499
30699877,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(101동~109동),4.1463111001098e+18,742,흥덕1로79번길7,FLE00005877,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,51.93,24.84,43819000,275900,33000000,127.070922445003,37.2753749673633
30699877,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(101동~109동),4.1463111001098e+18,742,흥덕1로79번길7,FLE00005877,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,36.65,17.53,18476000,154790,18000000,127.070922445003,37.2753749673633
30699877,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(101동~109동),4.1463111001098e+18,742,흥덕1로79번길7,FLE00005877,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,46.9,22.43,34082000,232200,27000000,127.070922445003,37.2753749673633
30699878,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4.1463111001098e+18,512,흥덕1로79번길7,FLE00005876,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,51.93,24.54,43819000,275900,33000000,127.070922445003,37.2753749673633
30699878,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4.1463111001098e+18,512,흥덕1로79번길7,FLE00005876,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,36.65,17.32,18476000,154790,18000000,127.070922445003,37.2753749673633
30699878,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4.1463111001098e+18,512,흥덕1로79번길7,FLE00005876,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,46.9,22.08,34082000,232200,27000000,127.070922445003,37.2753749673633
30699878,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4.1463111001098e+18,512,흥덕1로79번길7,FLE00005876,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,46.9,22.16,34082000,232200,27000000,127.070922445003,37.2753749673633
30699878,1,D168369,Off,C,경기도 용인시 기흥구 흥덕1로79번길 7,11,아파트,흥덕마을휴먼시아1단지아파트(110동~115동),4.1463111001098e+18,512,흥덕1로79번길7,FLE00005876,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-02-06,아파트,혼합식,지역난방,전체동 설치,47.4,22.4,34082000,232200,27000000,127.070922445003,37.2753749673633
30699879,1,D168369,Off,C,경기도 용인시 기흥구 흥덕2로 80,11,아파트,흥덕마을 휴먼시아 3단지 아파트,4.14631110011022e+18,866,흥덕2로80,FLE00005883,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-09-02,아파트,혼합식,지역난방,전체동 설치,51.93,24.58,43819000,275900,33000000,127.074310129902,37.2744148370775
30699879,1,D168369,Off,C,경기도 용인시 기흥구 흥덕2로 80,11,아파트,흥덕마을 휴먼시아 3단지 아파트,4.14631110011022e+18,866,흥덕2로80,FLE00005883,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-09-02,아파트,혼합식,지역난방,전체동 설치,36.65,17.35,18476000,154790,18000000,127.074310129902,37.2744148370775
30699879,1,D168369,Off,C,경기도 용인시 기흥구 흥덕2로 80,11,아파트,흥덕마을 휴먼시아 3단지 아파트,4.14631110011022e+18,866,흥덕2로80,FLE00005883,2,국민임대,LH경기,http://www.lh.or.kr,Y,국민임대,2009-09-02,아파트,혼합식,지역난방,전체동 설치,46.9,22.2,34082000,232200,27000000,127.074310129902,37.2744148370775
30700370,1,D168341,Off,C,경기도 파주시 문산읍 당동1로 12-1,11,아파트,문산당동 4단지,4.14802502210908e+18,299,당동1로12-1,FLE00005810,2,국민임대,LH인천,http://www.lh.or.kr,Y,국민임대,2012-06-15,아파트,복도식,개별가스난방,전체동 설치,51.6,22.91,33689000,230500,27000000,126.779055874749,37.8631471639531
30700370,1,D168341,Off,C,경기도 파주시 문산읍 당동1로 12-1,11,아파트,문산당동 4단지,4.14802502210908e+18,299,당동1로12-1,FLE00005810,2,국민임대,LH인천,http://www.lh.or.kr,Y,국민임대,2012-06-15,아파트,복도식,개별가스난방,전체동 설치,36.74,16.31,14184000,135930,15000000,126.779055874749,37.8631471639531
30700370,1,D168341,Off,C,경기도 파주시 문산읍 당동1로 12-1,11,아파트,문산당동 4단지,4.14802502210908e+18,299,당동1로12-1,FLE00005810,2,국민임대,LH인천,http://www.lh.or.kr,Y,국민임대,2012-06-15,아파트,복도식,개별가스난방,전체동 설치,46.46,20.63,26596000,183210,21000000,126.779055874749,37.8631471639531
30700373,1,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4.11501070010712e+18,913,오목로251,FLE00004993,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2013-10-11,아파트,복도식,지역가스난방,전체동 설치,51.74,23.89,34397000,286640,34000000,127.099962729791,37.7485203743638
30700373,1,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4.11501070010712e+18,913,오목로251,FLE00004993,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2013-10-11,아파트,복도식,지역가스난방,전체동 설치,36.64,16.91,16739000,170830,20000000,127.099962729791,37.7485203743638
30700373,1,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4.11501070010712e+18,913,오목로251,FLE00004993,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2013-10-11,아파트,복도식,지역가스난방,전체동 설치,36.9,17.03,16739000,170830,20000000,127.099962729791,37.7485203743638
30700373,1,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4.11501070010712e+18,913,오목로251,FLE00004993,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2013-10-11,아파트,복도식,지역가스난방,전체동 설치,46.86,21.63,28892000,240780,28000000,127.099962729791,37.7485203743638
30700373,1,D168291,Off,C,경기도 의정부시 오목로 251,11,아파트,부용마을3단지,4.11501070010712e+18,913,오목로251,FLE00004993,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2013-10-11,아파트,복도식,지역가스난방,전체동 설치,46.94,21.67,28892000,240780,28000000,127.099962729791,37.7485203743638
30699572,1,D168291,Off,C,경기도 남양주시 퇴계원읍 퇴계원로 120-11,11,아파트,남양주 퇴계원 주공3단지,4.13602652110367e+18,330,퇴계원로120-11,XXX,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2007-09-20,아파트,계단식,개별가스난방,전체동 설치,59.88,17.74,35455000,297220,35000000,127.145033859234,37.658178536593
30699572,1,D168291,Off,C,경기도 남양주시 퇴계원읍 퇴계원로 120-11,11,아파트,남양주 퇴계원 주공3단지,4.13602652110367e+18,330,퇴계원로120-11,XXX,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2007-09-20,아파트,계단식,개별가스난방,전체동 설치,51.86,15.36,28838000,241080,28000000,127.145033859234,37.658178536593
30699572,1,D168291,Off,C,경기도 남양주시 퇴계원읍 퇴계원로 120-11,11,아파트,남양주 퇴계원 주공3단지,4.13602652110367e+18,330,퇴계원로120-11,XXX,2,국민임대,LH서울,http://www.lh.or.kr,Y,국민임대,2007-09-20,아파트,계단식,개별가스난방,전체동 설치,59.83,17.73,35455000,296720,35000000,127.145033859234,37.658178536593
