rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
380,31128809,01,D168525,Off,D,경상남도 양산시 대평들5길 16,11,아파트,양산웅산 신원아침도시 아파트,4833011600100550001,2,대평들5길16,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.16447064373,35.4161305803613
381,31128815,01,D168525,Off,D,경상남도 양산시 삼호로 98,11,아파트,유승한내들,4833011400108570000,22,삼호로98,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.17422239369,35.4080938064947
382,31128829,01,D168525,Off,D,경상남도 창원시 진해구 해원로 45,11,아파트,진해 석동우림필유 아파트,4812914000106750000,10,해원로45,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.696590558844,35.1548983294978
383,31128830,01,D168525,Off,D,경상남도 창원시 진해구 해원로 45,11,아파트,진해 석동우림필유 아파트,4812914000106750000,7,해원로45,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.696590558844,35.1548983294978
384,31128839,01,D168525,Off,D,경상남도 양산시 회현1길 50,11,아파트,일동미라주,4833011000106050000,5,회현1길50,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.022848018918,35.3455397742318
385,31128693,01,D168525,Off,D,경상남도 김해시 김해대로 1784-27,11,아파트,김해북부 두산위브 아파트,4825010700104010000,8,김해대로1784-27,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.861265810608,35.2661086159375
386,31128867,01,D168525,Off,D,경상남도 양산시 대평들5길 16,11,아파트,양산웅산 신원아침도시 아파트,4833011600100550001,35,대평들5길16,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.16447064373,35.4161305803613
387,31128872,01,D168525,Off,D,경상남도 양산시 삼호로 98,11,아파트,유승한내들,4833011400108570000,1,삼호로98,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.17422239369,35.4080938064947
388,31128756,01,D168525,Off,D,경상남도 양산시 회현1길 50,11,아파트,일동미라주,4833011000106050000,11,회현1길50,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.022848018918,35.3455397742318
389,31128758,01,D168525,Off,D,경상남도 양산시 대운5길 7,11,아파트,웅상화성파크드림,4833011500110800007,14,대운5길7,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.171792592077,35.4009774133234
390,31165692,01,D168525,Off,C,경상남도 창원시 의창구 대산면 주남로 514,11,아파트,NHF 창원대산1,4812132025108250000,528,주남로514,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.705729018693,35.3299562607218
391,31165693,01,D168525,Off,C,경상남도 하동군 하동읍 군청로 24,11,아파트,하동읍내 LH천년나무,4885025021115650000,306,군청로24,XXX,02,국민임대,LH경남,http://www.lh.or.kr,Y,null,null
392,31148737,01,D168525,Off,C,경상남도 진주시 대밭골로 91,11,아파트,혁신도시 LH아파트 3단지,4817013700102190000,966,대밭골로91,XXX,09,행복주택,LH경남,http://www.lh.or.kr,Y,128.151793283566,35.1806077357303
393,31205875,01,D168525,Off,C,경상남도 창원시 진해구 냉천로 125,11,아파트,창원석동 LH아파트,4812914000106620000,460,냉천로125,XXX,09,행복주택,LH경남,http://www.lh.or.kr,Y,128.710281963766,35.1546251975371
394,31267311,01,D168525,Off,B,경상남도 양산시 물금읍 신주로 16,11,아파트,매입다가구(경남양산시),4833025324126760001,1,신주로16,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.013629781009,35.3347389269781
395,31266734,01,D168525,Off,B,경상남도 양산시 물금읍 가촌서로 93,11,아파트,매입다가구(경남양산시),4833025323107200000,1,가촌서로93,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.994809107987,35.3248493205239
396,31266736,01,D168525,Off,B,경상남도 양산시 물금읍 신주로 35,11,아파트,매입다가구(경남양산시),4833025324126730008,1,신주로35,FLE00021373,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.016383971892,35.333791249319
397,31266744,01,D168525,Off,B,경상남도 양산시 물금읍 범어로 33,11,아파트,매입다가구(경남양산시),4833025324126760013,1,범어로33,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.012264467811,35.3311159932661
398,31266747,01,D168525,Off,B,경상남도 양산시 소주회야로 93,11,아파트,경상남도 양산시,4833011700101500000,1,소주회야로93,FLE00023942,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.161356291775,35.4103887808997
399,31267334,01,D168525,Off,B,경상남도 창원시 의창구 북면 무동로226번길 19,11,아파트,매입다가구(경남창원시),4812131030101440001,1,무동로226번길19,FLE00020492,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.58421607311,35.31810502596
400,31267336,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020494,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
401,31267339,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020512,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
402,31266765,01,D168525,Off,B,경상남도 양산시 삼호로 74,11,아파트,매입다가구(경남양산시),4833011400108610000,1,삼호로74,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.1717278721,35.4075882779495
403,31266772,01,D168525,Off,B,경상남도 양산시 소주회야로 93,11,아파트,매입다가구(경남양산시),4833011700101500000,1,소주회야로93,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.161356291775,35.4103887808997
404,31269070,01,D168525,Off,B,경상남도 김해시 장유로334번길 73,11,아파트,경상남도 김해시,4825012800112660000,1,장유로334번길73,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.809290578461,35.191534519583
405,31266790,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,매입다가구(경남양산시),4833011800106970000,1,진등길26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
406,31266797,01,D168525,Off,B,경상남도 진주시 공단로 30,11,아파트,매입다가구(경남진주시),4817012100110680001,1,공단로30,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102668157646,35.1747576892383
407,31266799,01,D168525,Off,B,경상남도 양산시 대운로 354,11,아파트,경상남도 양산시,4833011400101690000,1,대운로354,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.17841081855,35.4166260719799
408,31269101,01,D168525,Off,B,경상남도 진주시 내동로348번길 10,11,아파트,매입다가구(경남진주시),4817013100105730001,1,내동로348번길10,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102178095591,35.1495754305313
409,31264408,01,D168525,Off,B,경상남도 진주시 공단로 30,11,아파트,경상남도 진주시,4817012100110680001,1,공단로30,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102668157646,35.1747576892383
410,31266997,01,D168525,Off,B,경상남도 창원시 마산합포구 현동9길 13,11,아파트,매입다가구(경남창원시),4812515900106080000,1,현동9길13,FLE00020505,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.557139917684,35.1446814505508
411,31267476,01,D168525,Off,B,경상남도 창원시 의창구 북면 감계로 297,11,아파트,매입다가구(경남창원시),4812131028102290001,1,감계로297,FLE00020524,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.593404522125,35.3025642813761
412,31267487,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,경상남도 창원시,4812310600106010026,1,정동로162번길78,FLE00020518,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
413,31267489,01,D168525,Off,B,경상남도 양산시 양주로 32,11,아파트,매입다가구(경남양산시),4833010200106080004,1,양주로32,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.027350400952,35.331104526908
414,31270977,01,D168525,Off,B,경상남도 창원시 진해구 웅천동로 16,11,아파트,매입다가구(경남창원시),4812915000112740001,1,웅천동로16,FLE00020542,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.756317566312,35.1059913955351
