0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
진해청안 해오름아파트,국민임대,경상남도 창원시 진해구 웅동로 150,2004-03-04,159,아파트,계단식,개별가스난방,전체동 설치,LH경남,59.89㎡,26.42㎡,"20,386,000원","151,100원",0원
밀양내이아파트,국민임대,경상남도 밀양시 창밀로 3535,2013-10-24,715,아파트,복도식,,전체동 설치,LH경남,51.69㎡,21.81㎡,"24,139,000원","184,330원","22,000,000원"
밀양내이아파트,국민임대,경상남도 밀양시 창밀로 3535,2013-10-24,715,아파트,복도식,,전체동 설치,LH경남,36.88㎡,15.56㎡,"11,729,000원","100,380원","8,000,000원"
밀양내이아파트,국민임대,경상남도 밀양시 창밀로 3535,2013-10-24,715,아파트,복도식,,전체동 설치,LH경남,46.98㎡,19.82㎡,"20,847,000원","149,220원","17,000,000원"
진영휴먼시아아파트,국민임대,경상남도 김해시 진영읍 김해대로 462,2010-02-22,962,아파트,복도식,,전체동 설치,LH경남,51.93㎡,24.51㎡,"23,536,000원","148,630원","17,000,000원"
진영휴먼시아아파트,국민임대,경상남도 김해시 진영읍 김해대로 462,2010-02-22,962,아파트,복도식,,전체동 설치,LH경남,39.72㎡,18.75㎡,"13,625,000원","123,870원","12,000,000원"
진영휴먼시아아파트,국민임대,경상남도 김해시 진영읍 김해대로 462,2010-02-22,962,아파트,복도식,,전체동 설치,LH경남,39.73㎡,18.75㎡,"13,625,000원","123,870원","12,000,000원"
진영휴먼시아아파트,국민임대,경상남도 김해시 진영읍 김해대로 462,2010-02-22,962,아파트,복도식,,전체동 설치,LH경남,46.9㎡,22.14㎡,"19,819,000원","136,250원","15,000,000원"
미수휴먼시아,국민임대,경상남도 통영시 미우지해안로 107,2010-06-01,545,아파트,복도식,개별가스난방,전체동 설치,LH경남,51.97㎡,23.96㎡,"23,042,000원","190,090원","22,000,000원"
미수휴먼시아,국민임대,경상남도 통영시 미우지해안로 107,2010-06-01,545,아파트,복도식,개별가스난방,전체동 설치,LH경남,33.48㎡,15.43㎡,"9,216,000원","82,940원","4,000,000원"
미수휴먼시아,국민임대,경상남도 통영시 미우지해안로 107,2010-06-01,545,아파트,복도식,개별가스난방,전체동 설치,LH경남,39.6㎡,18.25㎡,"12,672,000원","107,130원","9,000,000원"
미수휴먼시아,국민임대,경상남도 통영시 미우지해안로 107,2010-06-01,545,아파트,복도식,개별가스난방,전체동 설치,LH경남,46.9㎡,21.62㎡,"18,433,000원","149,760원","17,000,000원"
율곡마을 세영 리첼아파트,10년임대,경상남도 김해시 덕정로 187,2009-01-08,4,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.99㎡,25.57㎡,0원,0원,0원
율곡마을 세영 리첼아파트,10년임대,경상남도 김해시 덕정로 187,2009-01-08,4,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.98㎡,23.34㎡,0원,0원,0원
