0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,46.8㎡,19.10㎡,"14,244,000원","121,380원","12,000,000원"
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,46.9㎡,19.14㎡,"14,244,000원","121,380원","12,000,000원"
서귀포대정 휴먼시아,국민임대,제주특별자치도 서귀포시 대정읍 하모중앙로 6,,327,아파트,복도식,개별가스난방,전체동 설치,LH제주,47.41㎡,19.35㎡,"14,244,000원","121,380원","12,000,000원"
조천주암썬빌리지,국민임대,제주특별자치도 제주시 조천읍 신북로 324,,49,아파트,,개별가스난방,,LH제주,58.24㎡,10.39㎡,"25,047,000원","139,120원",0원
조천주암썬빌리지,국민임대,제주특별자치도 제주시 조천읍 신북로 324,,49,아파트,,개별가스난방,,LH제주,33.22㎡,9.48㎡,"10,559,000원","58,660원",0원
조천주암썬빌리지,국민임대,제주특별자치도 제주시 조천읍 신북로 324,,49,아파트,,개별가스난방,,LH제주,47.25㎡,9.87㎡,"17,879,000원","99,310원",0원
고내이강,국민임대,제주특별자치도 제주시 애월읍 고내동길 21,,29,아파트,,,,LH제주,39.89㎡,10.22㎡,"8,924,000원","81,130원","4,000,000원"
고내이강,국민임대,제주특별자치도 제주시 애월읍 고내동길 21,,29,아파트,,,,LH제주,29.7㎡,3.92㎡,"5,914,000원","47,410원",0원
고내이강,국민임대,제주특별자치도 제주시 애월읍 고내동길 21,,29,아파트,,,,LH제주,29.7㎡,7.72㎡,"5,914,000원","47,410원",0원
정든마을1단지,국민임대,제주특별자치도 제주시 정존11길 54,2004-12-10,620,아파트,복도식,개별가스난방,전체동 설치,LH제주,46.22㎡,20.70㎡,"17,956,000원","153,000원","18,000,000원"
정든마을1단지,국민임대,제주특별자치도 제주시 정존11길 54,2004-12-10,620,아파트,복도식,개별가스난방,전체동 설치,LH제주,36.63㎡,16.40㎡,"14,161,000원","120,120원","12,000,000원"
정든마을1단지,국민임대,제주특별자치도 제주시 정존11길 54,2004-12-10,620,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.12㎡,17.52㎡,"15,680,000원","122,670원","12,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,49.7㎡,19.39㎡,"14,244,000원","119,490원","11,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.39㎡,15.36㎡,"10,528,000원","87,960원","5,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.5㎡,15.41㎡,"10,528,000원","87,960원","5,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.63㎡,16.08㎡,"10,528,000원","87,960원","5,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,49.37㎡,19.26㎡,"14,244,000원","119,490원","11,000,000원"
제주한림 LH아파트,국민임대,제주특별자치도 제주시 한림읍 대림4길 20,2008-02-28,212,아파트,복도식,개별가스난방,전체동 설치,LH제주,49.63㎡,19.36㎡,"14,244,000원","119,490원","11,000,000원"
정든마을 LH3단지,국민임대,제주특별자치도 제주시 정존11길 68,2005-03-30,511,아파트,계단식,개별가스난방,전체동 설치,LH제주,59.57㎡,19.59㎡,"21,497,000원","268,730원","32,000,000원"
