0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
영천문내주공,국민임대,경상북도 영천시 충효로 9,2007-09-20,506,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.6㎡,22.69㎡,"21,097,000원","144,800원","16,000,000원"
영천문내주공,국민임대,경상북도 영천시 충효로 9,2007-09-20,506,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.69㎡,20.02㎡,"15,628,000원","107,340원","9,000,000원"
예천대심주공아파트,국민임대,경상북도 예천군 예천읍 봉덕로 52,2007-07-03,355,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.88㎡,24.09㎡,"21,221,000원","143,550원","16,000,000원"
예천대심주공아파트,국민임대,경상북도 예천군 예천읍 봉덕로 52,2007-07-03,355,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,36.66㎡,14.74㎡,"8,113,000원","67,400원","1,000,000원"
예천대심주공아파트,국민임대,경상북도 예천군 예천읍 봉덕로 52,2007-07-03,355,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.77㎡,20.82㎡,"17,228,000원","117,330원","11,000,000원"
경주일천푸른마을,국민임대,경상북도 경주시 안강읍 화전남1길 7-6,2009-02,51,아파트,계단식,개별가스난방,일부동 설치,LH대구경북,59.71㎡,13.49㎡,"18,659,000원","103,120원","8,000,000원"
경주일천푸른마을,국민임대,경상북도 경주시 안강읍 화전남1길 7-6,2009-02,51,아파트,계단식,개별가스난방,일부동 설치,LH대구경북,49.52㎡,10.34㎡,"14,162,000원","77,940원","3,000,000원"
경주일천푸른마을,국민임대,경상북도 경주시 안강읍 화전남1길 7-6,2009-02,51,아파트,계단식,개별가스난방,일부동 설치,LH대구경북,59.68㎡,17.44㎡,"19,259,000원","106,720원","9,000,000원"
경주일천푸른마을,국민임대,경상북도 경주시 안강읍 화전남1길 7-6,2009-02,51,아파트,계단식,개별가스난방,일부동 설치,LH대구경북,59.68㎡,29.96㎡,"19,259,000원","106,720원","9,000,000원"
경주일천푸른마을,국민임대,경상북도 경주시 안강읍 화전남1길 7-6,2009-02,51,아파트,계단식,개별가스난방,일부동 설치,LH대구경북,59.71㎡,11.92㎡,"18,659,000원","103,120원","8,000,000원"
